0.0011172,0.0022343,0.003351,0.0044672,0.0055827,0.0066973,0.0078108,0.0089232,0.010034,0.011143,0.012251,0.013357,0.01446,0.015562,0.016661,0.017757,0.01885,0.019941,0.021028,0.022113,0.023193,0.02427,0.025344,0.026413,0.027478,0.028539,0.029595,0.030647,0.031694,0.032736,0.033773,0.034804,0.03583,0.036851,0.037865,0.038874,0.039877,0.040873,0.041863,0.042847,0.043823,0.044793,0.045756,0.046712,0.04766,0.048601,0.049535,0.05046,0.051378,0.052287,0.053189,0.054082,0.054966,0.055842,0.05671,0.057568,0.058417,0.059258,0.060088,0.06091,0.061722,0.062524,0.063317,0.064099,0.064872,0.065634,0.066386,0.067128,0.067859,0.06858,0.069289,0.069988,0.070676,0.071353,0.072019,0.072673,0.073316,0.073948,0.074568,0.075176,0.075773,0.076357,0.07693,0.077491,0.078039,0.078576,0.0791,0.079611,0.08011,0.080597,0.081071,0.081532,0.08198,0.082416,0.082839,0.083248,0.083645,0.084029,0.084399,0.084756,0.0851,0.085431,0.085748,0.086052,0.086342,0.086619,0.086882,0.087132,0.087368,0.08759,0.087798,0.087993,0.088174,0.088341,0.088495,0.088634,0.08876,0.088871,0.088969,0.089053,0.089123,0.089179,0.089221,0.089249,0.089263,0.089263,0.089249,0.089221,0.089179,0.089123,0.089053,0.088969,0.088871,0.08876,0.088634,0.088495,0.088341,0.088174,0.087993,0.087798,0.08759,0.087368,0.087132,0.086882,0.086619,0.086342,0.086052,0.085748,0.085431,0.0851,0.084756,0.084399,0.084029,0.083645,0.083248,0.082839,0.082416,0.08198,0.081532,0.081071,0.080597,0.08011,0.079611,0.0791,0.078576,0.078039,0.077491,0.07693,0.076357,0.075773,0.075176,0.074568,0.073948,0.073316,0.072673,0.072019,0.071353,0.070676,0.069988,0.069289,0.06858,0.067859,0.067128,0.066386,0.065634,0.064872,0.064099,0.063317,0.062524,0.061722,0.06091,0.060088,0.059258,0.058417,0.057568,0.05671,0.055842,0.054966,0.054082,0.053189,0.052287,0.051378,0.05046,0.049535,0.048601,0.04766,0.046712,0.045756,0.044793,0.043823,0.042847,0.041863,0.040873,0.039877,0.038874,0.037865,0.036851,0.03583,0.034804,0.033773,0.032736,0.031694,0.030647,0.029595,0.028539,0.027478,0.026413,0.025344,0.02427,0.023193,0.022113,0.021028,0.019941,0.01885,0.017757,0.016661,0.015562,0.01446,0.013357,0.012251,0.011143,0.010034,0.0089232,0.0078108,0.0066973,0.0055827,0.0044672,0.003351,0.0022343,0.0011172
0.0022343,0.0044672,0.0066973,0.0089232,0.011143,0.013357,0.015562,0.017757,0.019941,0.022113,0.02427,0.026413,0.028539,0.030647,0.032736,0.034804,0.036851,0.038874,0.040873,0.042847,0.044793,0.046712,0.048601,0.05046,0.052287,0.054082,0.055842,0.057568,0.059258,0.06091,0.062524,0.064099,0.065634,0.067128,0.06858,0.069988,0.071353,0.072673,0.073948,0.075176,0.076357,0.077491,0.078576,0.079611,0.080597,0.081532,0.082416,0.083248,0.084029,0.084756,0.085431,0.086052,0.086619,0.087132,0.08759,0.087993,0.088341,0.088634,0.088871,0.089053,0.089179,0.089249,0.089263,0.089221,0.089123,0.088969,0.08876,0.088495,0.088174,0.087798,0.087368,0.086882,0.086342,0.085748,0.0851,0.084399,0.083645,0.082839,0.08198,0.081071,0.08011,0.0791,0.078039,0.07693,0.075773,0.074568,0.073316,0.072019,0.070676,0.069289,0.067859,0.066386,0.064872,0.063317,0.061722,0.060088,0.058417,0.05671,0.054966,0.053189,0.051378,0.049535,0.04766,0.045756,0.043823,0.041863,0.039877,0.037865,0.03583,0.033773,0.031694,0.029595,0.027478,0.025344,0.023193,0.021028,0.01885,0.016661,0.01446,0.012251,0.010034,0.0078108,0.0055827,0.003351,0.0011172,-0.0011172,-0.003351,-0.0055827,-0.0078108,-0.010034,-0.012251,-0.01446,-0.016661,-0.01885,-0.021028,-0.023193,-0.025344,-0.027478,-0.029595,-0.031694,-0.033773,-0.03583,-0.037865,-0.039877,-0.041863,-0.043823,-0.045756,-0.04766,-0.049535,-0.051378,-0.053189,-0.054966,-0.05671,-0.058417,-0.060088,-0.061722,-0.063317,-0.064872,-0.066386,-0.067859,-0.069289,-0.070676,-0.072019,-0.073316,-0.074568,-0.075773,-0.07693,-0.078039,-0.0791,-0.08011,-0.081071,-0.08198,-0.082839,-0.083645,-0.084399,-0.0851,-0.085748,-0.086342,-0.086882,-0.087368,-0.087798,-0.088174,-0.088495,-0.08876,-0.088969,-0.089123,-0.089221,-0.089263,-0.089249,-0.089179,-0.089053,-0.088871,-0.088634,-0.088341,-0.087993,-0.08759,-0.087132,-0.086619,-0.086052,-0.085431,-0.084756,-0.084029,-0.083248,-0.082416,-0.081532,-0.080597,-0.079611,-0.078576,-0.077491,-0.076357,-0.075176,-0.073948,-0.072673,-0.071353,-0.069988,-0.06858,-0.067128,-0.065634,-0.064099,-0.062524,-0.06091,-0.059258,-0.057568,-0.055842,-0.054082,-0.052287,-0.05046,-0.048601,-0.046712,-0.044793,-0.042847,-0.040873,-0.038874,-0.036851,-0.034804,-0.032736,-0.030647,-0.028539,-0.026413,-0.02427,-0.022113,-0.019941,-0.017757,-0.015562,-0.013357,-0.011143,-0.0089232,-0.0066973,-0.0044672,-0.0022343
0.003351,0.0066973,0.010034,0.013357,0.016661,0.019941,0.023193,0.026413,0.029595,0.032736,0.03583,0.038874,0.041863,0.044793,0.04766,0.05046,0.053189,0.055842,0.058417,0.06091,0.063317,0.065634,0.067859,0.069988,0.072019,0.073948,0.075773,0.077491,0.0791,0.080597,0.08198,0.083248,0.084399,0.085431,0.086342,0.087132,0.087798,0.088341,0.08876,0.089053,0.089221,0.089263,0.089179,0.088969,0.088634,0.088174,0.08759,0.086882,0.086052,0.0851,0.084029,0.082839,0.081532,0.08011,0.078576,0.07693,0.075176,0.073316,0.071353,0.069289,0.067128,0.064872,0.062524,0.060088,0.057568,0.054966,0.052287,0.049535,0.046712,0.043823,0.040873,0.037865,0.034804,0.031694,0.028539,0.025344,0.022113,0.01885,0.015562,0.012251,0.0089232,0.0055827,0.0022343,-0.0011172,-0.0044672,-0.0078108,-0.011143,-0.01446,-0.017757,-0.021028,-0.02427,-0.027478,-0.030647,-0.033773,-0.036851,-0.039877,-0.042847,-0.045756,-0.048601,-0.051378,-0.054082,-0.05671,-0.059258,-0.061722,-0.064099,-0.066386,-0.06858,-0.070676,-0.072673,-0.074568,-0.076357,-0.078039,-0.079611,-0.081071,-0.082416,-0.083645,-0.084756,-0.085748,-0.086619,-0.087368,-0.087993,-0.088495,-0.088871,-0.089123,-0.089249,-0.089249,-0.089123,-0.088871,-0.088495,-0.087993,-0.087368,-0.086619,-0.085748,-0.084756,-0.083645,-0.082416,-0.081071,-0.079611,-0.078039,-0.076357,-0.074568,-0.072673,-0.070676,-0.06858,-0.066386,-0.064099,-0.061722,-0.059258,-0.05671,-0.054082,-0.051378,-0.048601,-0.045756,-0.042847,-0.039877,-0.036851,-0.033773,-0.030647,-0.027478,-0.02427,-0.021028,-0.017757,-0.01446,-0.011143,-0.0078108,-0.0044672,-0.0011172,0.0022343,0.0055827,0.0089232,0.012251,0.015562,0.01885,0.022113,0.025344,0.028539,0.031694,0.034804,0.037865,0.040873,0.043823,0.046712,0.049535,0.052287,0.054966,0.057568,0.060088,0.062524,0.064872,0.067128,0.069289,0.071353,0.073316,0.075176,0.07693,0.078576,0.08011,0.081532,0.082839,0.084029,0.0851,0.086052,0.086882,0.08759,0.088174,0.088634,0.088969,0.089179,0.089263,0.089221,0.089053,0.08876,0.088341,0.087798,0.087132,0.086342,0.085431,0.084399,0.083248,0.08198,0.080597,0.0791,0.077491,0.075773,0.073948,0.072019,0.069988,0.067859,0.065634,0.063317,0.06091,0.058417,0.055842,0.053189,0.05046,0.04766,0.044793,0.041863,0.038874,0.03583,0.032736,0.029595,0.026413,0.023193,0.019941,0.016661,0.013357,0.010034,0.0066973,0.003351
0.0044672,0.0089232,0.013357,0.017757,0.022113,0.026413,0.030647,0.034804,0.038874,0.042847,0.046712,0.05046,0.054082,0.057568,0.06091,0.064099,0.067128,0.069988,0.072673,0.075176,0.077491,0.079611,0.081532,0.083248,0.084756,0.086052,0.087132,0.087993,0.088634,0.089053,0.089249,0.089221,0.088969,0.088495,0.087798,0.086882,0.085748,0.084399,0.082839,0.081071,0.0791,0.07693,0.074568,0.072019,0.069289,0.066386,0.063317,0.060088,0.05671,0.053189,0.049535,0.045756,0.041863,0.037865,0.033773,0.029595,0.025344,0.021028,0.016661,0.012251,0.0078108,0.003351,-0.0011172,-0.0055827,-0.010034,-0.01446,-0.01885,-0.023193,-0.027478,-0.031694,-0.03583,-0.039877,-0.043823,-0.04766,-0.051378,-0.054966,-0.058417,-0.061722,-0.064872,-0.067859,-0.070676,-0.073316,-0.075773,-0.078039,-0.08011,-0.08198,-0.083645,-0.0851,-0.086342,-0.087368,-0.088174,-0.08876,-0.089123,-0.089263,-0.089179,-0.088871,-0.088341,-0.08759,-0.086619,-0.085431,-0.084029,-0.082416,-0.080597,-0.078576,-0.076357,-0.073948,-0.071353,-0.06858,-0.065634,-0.062524,-0.059258,-0.055842,-0.052287,-0.048601,-0.044793,-0.040873,-0.036851,-0.032736,-0.028539,-0.02427,-0.019941,-0.015562,-0.011143,-0.0066973,-0.0022343,0.0022343,0.0066973,0.011143,0.015562,0.019941,0.02427,0.028539,0.032736,0.036851,0.040873,0.044793,0.048601,0.052287,0.055842,0.059258,0.062524,0.065634,0.06858,0.071353,0.073948,0.076357,0.078576,0.080597,0.082416,0.084029,0.085431,0.086619,0.08759,0.088341,0.088871,0.089179,0.089263,0.089123,0.08876,0.088174,0.087368,0.086342,0.0851,0.083645,0.08198,0.08011,0.078039,0.075773,0.073316,0.070676,0.067859,0.064872,0.061722,0.058417,0.054966,0.051378,0.04766,0.043823,0.039877,0.03583,0.031694,0.027478,0.023193,0.01885,0.01446,0.010034,0.0055827,0.0011172,-0.003351,-0.0078108,-0.012251,-0.016661,-0.021028,-0.025344,-0.029595,-0.033773,-0.037865,-0.041863,-0.045756,-0.049535,-0.053189,-0.05671,-0.060088,-0.063317,-0.066386,-0.069289,-0.072019,-0.074568,-0.07693,-0.0791,-0.081071,-0.082839,-0.084399,-0.085748,-0.086882,-0.087798,-0.088495,-0.088969,-0.089221,-0.089249,-0.089053,-0.088634,-0.087993,-0.087132,-0.086052,-0.084756,-0.083248,-0.081532,-0.079611,-0.077491,-0.075176,-0.072673,-0.069988,-0.067128,-0.064099,-0.06091,-0.057568,-0.054082,-0.05046,-0.046712,-0.042847,-0.038874,-0.034804,-0.030647,-0.026413,-0.022113,-0.017757,-0.013357,-0.0089232,-0.0044672
0.0055827,0.011143,0.016661,0.022113,0.027478,0.032736,0.037865,0.042847,0.04766,0.052287,0.05671,0.06091,0.064872,0.06858,0.072019,0.075176,0.078039,0.080597,0.082839,0.084756,0.086342,0.08759,0.088495,0.089053,0.089263,0.089123,0.088634,0.087798,0.086619,0.0851,0.083248,0.081071,0.078576,0.075773,0.072673,0.069289,0.065634,0.061722,0.057568,0.053189,0.048601,0.043823,0.038874,0.033773,0.028539,0.023193,0.017757,0.012251,0.0066973,0.0011172,-0.0044672,-0.010034,-0.015562,-0.021028,-0.026413,-0.031694,-0.036851,-0.041863,-0.046712,-0.051378,-0.055842,-0.060088,-0.064099,-0.067859,-0.071353,-0.074568,-0.077491,-0.08011,-0.082416,-0.084399,-0.086052,-0.087368,-0.088341,-0.088969,-0.089249,-0.089179,-0.08876,-0.087993,-0.086882,-0.085431,-0.083645,-0.081532,-0.0791,-0.076357,-0.073316,-0.069988,-0.066386,-0.062524,-0.058417,-0.054082,-0.049535,-0.044793,-0.039877,-0.034804,-0.029595,-0.02427,-0.01885,-0.013357,-0.0078108,-0.0022343,0.003351,0.0089232,0.01446,0.019941,0.025344,0.030647,0.03583,0.040873,0.045756,0.05046,0.054966,0.059258,0.063317,0.067128,0.070676,0.073948,0.07693,0.079611,0.08198,0.084029,0.085748,0.087132,0.088174,0.088871,0.089221,0.089221,0.088871,0.088174,0.087132,0.085748,0.084029,0.08198,0.079611,0.07693,0.073948,0.070676,0.067128,0.063317,0.059258,0.054966,0.05046,0.045756,0.040873,0.03583,0.030647,0.025344,0.019941,0.01446,0.0089232,0.003351,-0.0022343,-0.0078108,-0.013357,-0.01885,-0.02427,-0.029595,-0.034804,-0.039877,-0.044793,-0.049535,-0.054082,-0.058417,-0.062524,-0.066386,-0.069988,-0.073316,-0.076357,-0.0791,-0.081532,-0.083645,-0.085431,-0.086882,-0.087993,-0.08876,-0.089179,-0.089249,-0.088969,-0.088341,-0.087368,-0.086052,-0.084399,-0.082416,-0.08011,-0.077491,-0.074568,-0.071353,-0.067859,-0.064099,-0.060088,-0.055842,-0.051378,-0.046712,-0.041863,-0.036851,-0.031694,-0.026413,-0.021028,-0.015562,-0.010034,-0.0044672,0.0011172,0.0066973,0.012251,0.017757,0.023193,0.028539,0.033773,0.038874,0.043823,0.048601,0.053189,0.057568,0.061722,0.065634,0.069289,0.072673,0.075773,0.078576,0.081071,0.083248,0.0851,0.086619,0.087798,0.088634,0.089123,0.089263,0.089053,0.088495,0.08759,0.086342,0.084756,0.082839,0.080597,0.078039,0.075176,0.072019,0.06858,0.064872,0.06091,0.05671,0.052287,0.04766,0.042847,0.037865,0.032736,0.027478,0.022113,0.016661,0.011143,0.0055827
0.0066973,0.013357,0.019941,0.026413,0.032736,0.038874,0.044793,0.05046,0.055842,0.06091,0.065634,0.069988,0.073948,0.077491,0.080597,0.083248,0.085431,0.087132,0.088341,0.089053,0.089263,0.088969,0.088174,0.086882,0.0851,0.082839,0.08011,0.07693,0.073316,0.069289,0.064872,0.060088,0.054966,0.049535,0.043823,0.037865,0.031694,0.025344,0.01885,0.012251,0.0055827,-0.0011172,-0.0078108,-0.01446,-0.021028,-0.027478,-0.033773,-0.039877,-0.045756,-0.051378,-0.05671,-0.061722,-0.066386,-0.070676,-0.074568,-0.078039,-0.081071,-0.083645,-0.085748,-0.087368,-0.088495,-0.089123,-0.089249,-0.088871,-0.087993,-0.086619,-0.084756,-0.082416,-0.079611,-0.076357,-0.072673,-0.06858,-0.064099,-0.059258,-0.054082,-0.048601,-0.042847,-0.036851,-0.030647,-0.02427,-0.017757,-0.011143,-0.0044672,0.0022343,0.0089232,0.015562,0.022113,0.028539,0.034804,0.040873,0.046712,0.052287,0.057568,0.062524,0.067128,0.071353,0.075176,0.078576,0.081532,0.084029,0.086052,0.08759,0.088634,0.089179,0.089221,0.08876,0.087798,0.086342,0.084399,0.08198,0.0791,0.075773,0.072019,0.067859,0.063317,0.058417,0.053189,0.04766,0.041863,0.03583,0.029595,0.023193,0.016661,0.010034,0.003351,-0.003351,-0.010034,-0.016661,-0.023193,-0.029595,-0.03583,-0.041863,-0.04766,-0.053189,-0.058417,-0.063317,-0.067859,-0.072019,-0.075773,-0.0791,-0.08198,-0.084399,-0.086342,-0.087798,-0.08876,-0.089221,-0.089179,-0.088634,-0.08759,-0.086052,-0.084029,-0.081532,-0.078576,-0.075176,-0.071353,-0.067128,-0.062524,-0.057568,-0.052287,-0.046712,-0.040873,-0.034804,-0.028539,-0.022113,-0.015562,-0.0089232,-0.0022343,0.0044672,0.011143,0.017757,0.02427,0.030647,0.036851,0.042847,0.048601,0.054082,0.059258,0.064099,0.06858,0.072673,0.076357,0.079611,0.082416,0.084756,0.086619,0.087993,0.088871,0.089249,0.089123,0.088495,0.087368,0.085748,0.083645,0.081071,0.078039,0.074568,0.070676,0.066386,0.061722,0.05671,0.051378,0.045756,0.039877,0.033773,0.027478,0.021028,0.01446,0.0078108,0.0011172,-0.0055827,-0.012251,-0.01885,-0.025344,-0.031694,-0.037865,-0.043823,-0.049535,-0.054966,-0.060088,-0.064872,-0.069289,-0.073316,-0.07693,-0.08011,-0.082839,-0.0851,-0.086882,-0.088174,-0.088969,-0.089263,-0.089053,-0.088341,-0.087132,-0.085431,-0.083248,-0.080597,-0.077491,-0.073948,-0.069988,-0.065634,-0.06091,-0.055842,-0.05046,-0.044793,-0.038874,-0.032736,-0.026413,-0.019941,-0.013357,-0.0066973
0.0078108,0.015562,0.023193,0.030647,0.037865,0.044793,0.051378,0.057568,0.063317,0.06858,0.073316,0.077491,0.081071,0.084029,0.086342,0.087993,0.088969,0.089263,0.088871,0.087798,0.086052,0.083645,0.080597,0.07693,0.072673,0.067859,0.062524,0.05671,0.05046,0.043823,0.036851,0.029595,0.022113,0.01446,0.0066973,-0.0011172,-0.0089232,-0.016661,-0.02427,-0.031694,-0.038874,-0.045756,-0.052287,-0.058417,-0.064099,-0.069289,-0.073948,-0.078039,-0.081532,-0.084399,-0.086619,-0.088174,-0.089053,-0.089249,-0.08876,-0.08759,-0.085748,-0.083248,-0.08011,-0.076357,-0.072019,-0.067128,-0.061722,-0.055842,-0.049535,-0.042847,-0.03583,-0.028539,-0.021028,-0.013357,-0.0055827,0.0022343,0.010034,0.017757,0.025344,0.032736,0.039877,0.046712,0.053189,0.059258,0.064872,0.069988,0.074568,0.078576,0.08198,0.084756,0.086882,0.088341,0.089123,0.089221,0.088634,0.087368,0.085431,0.082839,0.079611,0.075773,0.071353,0.066386,0.06091,0.054966,0.048601,0.041863,0.034804,0.027478,0.019941,0.012251,0.0044672,-0.003351,-0.011143,-0.01885,-0.026413,-0.033773,-0.040873,-0.04766,-0.054082,-0.060088,-0.065634,-0.070676,-0.075176,-0.0791,-0.082416,-0.0851,-0.087132,-0.088495,-0.089179,-0.089179,-0.088495,-0.087132,-0.0851,-0.082416,-0.0791,-0.075176,-0.070676,-0.065634,-0.060088,-0.054082,-0.04766,-0.040873,-0.033773,-0.026413,-0.01885,-0.011143,-0.003351,0.0044672,0.012251,0.019941,0.027478,0.034804,0.041863,0.048601,0.054966,0.06091,0.066386,0.071353,0.075773,0.079611,0.082839,0.085431,0.087368,0.088634,0.089221,0.089123,0.088341,0.086882,0.084756,0.08198,0.078576,0.074568,0.069988,0.064872,0.059258,0.053189,0.046712,0.039877,0.032736,0.025344,0.017757,0.010034,0.0022343,-0.0055827,-0.013357,-0.021028,-0.028539,-0.03583,-0.042847,-0.049535,-0.055842,-0.061722,-0.067128,-0.072019,-0.076357,-0.08011,-0.083248,-0.085748,-0.08759,-0.08876,-0.089249,-0.089053,-0.088174,-0.086619,-0.084399,-0.081532,-0.078039,-0.073948,-0.069289,-0.064099,-0.058417,-0.052287,-0.045756,-0.038874,-0.031694,-0.02427,-0.016661,-0.0089232,-0.0011172,0.0066973,0.01446,0.022113,0.029595,0.036851,0.043823,0.05046,0.05671,0.062524,0.067859,0.072673,0.07693,0.080597,0.083645,0.086052,0.087798,0.088871,0.089263,0.088969,0.087993,0.086342,0.084029,0.081071,0.077491,0.073316,0.06858,0.063317,0.057568,0.051378,0.044793,0.037865,0.030647,0.023193,0.015562,0.0078108
0.0089232,0.017757,0.026413,0.034804,0.042847,0.05046,0.057568,0.064099,0.069988,0.075176,0.079611,0.083248,0.086052,0.087993,0.089053,0.089221,0.088495,0.086882,0.084399,0.081071,0.07693,0.072019,0.066386,0.060088,0.053189,0.045756,0.037865,0.029595,0.021028,0.012251,0.003351,-0.0055827,-0.01446,-0.023193,-0.031694,-0.039877,-0.04766,-0.054966,-0.061722,-0.067859,-0.073316,-0.078039,-0.08198,-0.0851,-0.087368,-0.08876,-0.089263,-0.088871,-0.08759,-0.085431,-0.082416,-0.078576,-0.073948,-0.06858,-0.062524,-0.055842,-0.048601,-0.040873,-0.032736,-0.02427,-0.015562,-0.0066973,0.0022343,0.011143,0.019941,0.028539,0.036851,0.044793,0.052287,0.059258,0.065634,0.071353,0.076357,0.080597,0.084029,0.086619,0.088341,0.089179,0.089123,0.088174,0.086342,0.083645,0.08011,0.075773,0.070676,0.064872,0.058417,0.051378,0.043823,0.03583,0.027478,0.01885,0.010034,0.0011172,-0.0078108,-0.016661,-0.025344,-0.033773,-0.041863,-0.049535,-0.05671,-0.063317,-0.069289,-0.074568,-0.0791,-0.082839,-0.085748,-0.087798,-0.088969,-0.089249,-0.088634,-0.087132,-0.084756,-0.081532,-0.077491,-0.072673,-0.067128,-0.06091,-0.054082,-0.046712,-0.038874,-0.030647,-0.022113,-0.013357,-0.0044672,0.0044672,0.013357,0.022113,0.030647,0.038874,0.046712,0.054082,0.06091,0.067128,0.072673,0.077491,0.081532,0.084756,0.087132,0.088634,0.089249,0.088969,0.087798,0.085748,0.082839,0.0791,0.074568,0.069289,0.063317,0.05671,0.049535,0.041863,0.033773,0.025344,0.016661,0.0078108,-0.0011172,-0.010034,-0.01885,-0.027478,-0.03583,-0.043823,-0.051378,-0.058417,-0.064872,-0.070676,-0.075773,-0.08011,-0.083645,-0.086342,-0.088174,-0.089123,-0.089179,-0.088341,-0.086619,-0.084029,-0.080597,-0.076357,-0.071353,-0.065634,-0.059258,-0.052287,-0.044793,-0.036851,-0.028539,-0.019941,-0.011143,-0.0022343,0.0066973,0.015562,0.02427,0.032736,0.040873,0.048601,0.055842,0.062524,0.06858,0.073948,0.078576,0.082416,0.085431,0.08759,0.088871,0.089263,0.08876,0.087368,0.0851,0.08198,0.078039,0.073316,0.067859,0.061722,0.054966,0.04766,0.039877,0.031694,0.023193,0.01446,0.0055827,-0.003351,-0.012251,-0.021028,-0.029595,-0.037865,-0.045756,-0.053189,-0.060088,-0.066386,-0.072019,-0.07693,-0.081071,-0.084399,-0.086882,-0.088495,-0.089221,-0.089053,-0.087993,-0.086052,-0.083248,-0.079611,-0.075176,-0.069988,-0.064099,-0.057568,-0.05046,-0.042847,-0.034804,-0.026413,-0.017757,-0.0089232
0.010034,0.019941,0.029595,0.038874,0.04766,0.055842,0.063317,0.069988,0.075773,0.080597,0.084399,0.087132,0.08876,0.089263,0.088634,0.086882,0.084029,0.08011,0.075176,0.069289,0.062524,0.054966,0.046712,0.037865,0.028539,0.01885,0.0089232,-0.0011172,-0.011143,-0.021028,-0.030647,-0.039877,-0.048601,-0.05671,-0.064099,-0.070676,-0.076357,-0.081071,-0.084756,-0.087368,-0.088871,-0.089249,-0.088495,-0.086619,-0.083645,-0.079611,-0.074568,-0.06858,-0.061722,-0.054082,-0.045756,-0.036851,-0.027478,-0.017757,-0.0078108,0.0022343,0.012251,0.022113,0.031694,0.040873,0.049535,0.057568,0.064872,0.071353,0.07693,0.081532,0.0851,0.08759,0.088969,0.089221,0.088341,0.086342,0.083248,0.0791,0.073948,0.067859,0.06091,0.053189,0.044793,0.03583,0.026413,0.016661,0.0066973,-0.003351,-0.013357,-0.023193,-0.032736,-0.041863,-0.05046,-0.058417,-0.065634,-0.072019,-0.077491,-0.08198,-0.085431,-0.087798,-0.089053,-0.089179,-0.088174,-0.086052,-0.082839,-0.078576,-0.073316,-0.067128,-0.060088,-0.052287,-0.043823,-0.034804,-0.025344,-0.015562,-0.0055827,0.0044672,0.01446,0.02427,0.033773,0.042847,0.051378,0.059258,0.066386,0.072673,0.078039,0.082416,0.085748,0.087993,0.089123,0.089123,0.087993,0.085748,0.082416,0.078039,0.072673,0.066386,0.059258,0.051378,0.042847,0.033773,0.02427,0.01446,0.0044672,-0.0055827,-0.015562,-0.025344,-0.034804,-0.043823,-0.052287,-0.060088,-0.067128,-0.073316,-0.078576,-0.082839,-0.086052,-0.088174,-0.089179,-0.089053,-0.087798,-0.085431,-0.08198,-0.077491,-0.072019,-0.065634,-0.058417,-0.05046,-0.041863,-0.032736,-0.023193,-0.013357,-0.003351,0.0066973,0.016661,0.026413,0.03583,0.044793,0.053189,0.06091,0.067859,0.073948,0.0791,0.083248,0.086342,0.088341,0.089221,0.088969,0.08759,0.0851,0.081532,0.07693,0.071353,0.064872,0.057568,0.049535,0.040873,0.031694,0.022113,0.012251,0.0022343,-0.0078108,-0.017757,-0.027478,-0.036851,-0.045756,-0.054082,-0.061722,-0.06858,-0.074568,-0.079611,-0.083645,-0.086619,-0.088495,-0.089249,-0.088871,-0.087368,-0.084756,-0.081071,-0.076357,-0.070676,-0.064099,-0.05671,-0.048601,-0.039877,-0.030647,-0.021028,-0.011143,-0.0011172,0.0089232,0.01885,0.028539,0.037865,0.046712,0.054966,0.062524,0.069289,0.075176,0.08011,0.084029,0.086882,0.088634,0.089263,0.08876,0.087132,0.084399,0.080597,0.075773,0.069988,0.063317,0.055842,0.04766,0.038874,0.029595,0.019941,0.010034
0.011143,0.022113,0.032736,0.042847,0.052287,0.06091,0.06858,0.075176,0.080597,0.084756,0.08759,0.089053,0.089123,0.087798,0.0851,0.081071,0.075773,0.069289,0.061722,0.053189,0.043823,0.033773,0.023193,0.012251,0.0011172,-0.010034,-0.021028,-0.031694,-0.041863,-0.051378,-0.060088,-0.067859,-0.074568,-0.08011,-0.084399,-0.087368,-0.088969,-0.089179,-0.087993,-0.085431,-0.081532,-0.076357,-0.069988,-0.062524,-0.054082,-0.044793,-0.034804,-0.02427,-0.013357,-0.0022343,0.0089232,0.019941,0.030647,0.040873,0.05046,0.059258,0.067128,0.073948,0.079611,0.084029,0.087132,0.088871,0.089221,0.088174,0.085748,0.08198,0.07693,0.070676,0.063317,0.054966,0.045756,0.03583,0.025344,0.01446,0.003351,-0.0078108,-0.01885,-0.029595,-0.039877,-0.049535,-0.058417,-0.066386,-0.073316,-0.0791,-0.083645,-0.086882,-0.08876,-0.089249,-0.088341,-0.086052,-0.082416,-0.077491,-0.071353,-0.064099,-0.055842,-0.046712,-0.036851,-0.026413,-0.015562,-0.0044672,0.0066973,0.017757,0.028539,0.038874,0.048601,0.057568,0.065634,0.072673,0.078576,0.083248,0.086619,0.088634,0.089263,0.088495,0.086342,0.082839,0.078039,0.072019,0.064872,0.05671,0.04766,0.037865,0.027478,0.016661,0.0055827,-0.0055827,-0.016661,-0.027478,-0.037865,-0.04766,-0.05671,-0.064872,-0.072019,-0.078039,-0.082839,-0.086342,-0.088495,-0.089263,-0.088634,-0.086619,-0.083248,-0.078576,-0.072673,-0.065634,-0.057568,-0.048601,-0.038874,-0.028539,-0.017757,-0.0066973,0.0044672,0.015562,0.026413,0.036851,0.046712,0.055842,0.064099,0.071353,0.077491,0.082416,0.086052,0.088341,0.089249,0.08876,0.086882,0.083645,0.0791,0.073316,0.066386,0.058417,0.049535,0.039877,0.029595,0.01885,0.0078108,-0.003351,-0.01446,-0.025344,-0.03583,-0.045756,-0.054966,-0.063317,-0.070676,-0.07693,-0.08198,-0.085748,-0.088174,-0.089221,-0.088871,-0.087132,-0.084029,-0.079611,-0.073948,-0.067128,-0.059258,-0.05046,-0.040873,-0.030647,-0.019941,-0.0089232,0.0022343,0.013357,0.02427,0.034804,0.044793,0.054082,0.062524,0.069988,0.076357,0.081532,0.085431,0.087993,0.089179,0.088969,0.087368,0.084399,0.08011,0.074568,0.067859,0.060088,0.051378,0.041863,0.031694,0.021028,0.010034,-0.0011172,-0.012251,-0.023193,-0.033773,-0.043823,-0.053189,-0.061722,-0.069289,-0.075773,-0.081071,-0.0851,-0.087798,-0.089123,-0.089053,-0.08759,-0.084756,-0.080597,-0.075176,-0.06858,-0.06091,-0.052287,-0.042847,-0.032736,-0.022113,-0.011143
